cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
5139,5.78571e-08,7.43264e-08,1.29544e-07,1.90613e-07
5145,7.11361e-09,1.39413e-08,0,0
5148,2.06106e-07,4.03928e-07,5.77783e-08,1.13234e-07
5153,3.20282e-07,4.44394e-07,6.82254e-07,1.33708e-06
5160,1.36131e-08,1.6594e-08,1.08905e-07,1.32752e-07
5168,3.69673e-08,6.84698e-08,6.41887e-08,9.86012e-08
5169,1.98119e-09,3.88275e-09,1.58496e-08,3.1062e-08
5170,5.8107e-08,8.05702e-08,0,0
5188,6.62827e-10,1.29901e-09,5.30262e-09,1.03921e-08
5192,7.12664e-08,7.0272e-08,2.29558e-07,2.72873e-07
5204,1.05761e-07,1.02817e-07,2.29714e-07,3.26904e-07
5205,1.57141e-08,2.03091e-08,6.63025e-08,1.13344e-07
5206,1.45402e-08,2.84959e-08,1.16321e-07,2.27967e-07
5207,2.03783e-07,3.74724e-07,1.02347e-07,1.43085e-07
5216,1.98118e-07,1.45847e-07,5.15533e-07,3.68333e-07
5227,1.33245e-07,1.17846e-07,5.86628e-07,5.5354e-07
5233,2.82185e-08,4.6685e-08,8.19302e-08,1.12887e-07
5235,5.24642e-09,1.02819e-08,4.19713e-08,8.22556e-08
5236,2.29544e-08,4.49862e-08,0,0
5238,9.02551e-07,4.93846e-07,2.07029e-06,1.17951e-06
5244,3.23894e-08,6.34769e-08,4.69947e-08,9.21005e-08
5245,2.45267e-08,4.80674e-08,0,0
5249,5.25991e-08,1.03084e-07,0,0
5253,6.13708e-09,1.20275e-08,4.90967e-08,9.62199e-08
5256,8.8853e-08,7.26064e-08,1.93268e-07,2.69309e-07
5264,2.32448e-08,3.80247e-08,3.465e-08,6.79071e-08
5265,4.28842e-08,8.40447e-08,0,0
5270,5.47224e-09,1.07245e-08,4.37779e-08,8.57961e-08
5306,1.44823e-07,2.24625e-07,2.65128e-07,4.04439e-07
5310,5.93585e-09,1.16331e-08,4.74868e-08,9.30648e-08
5319,3.74928e-09,7.34786e-09,2.92535e-08,5.73311e-08
5321,3.12024e-08,4.16751e-08,2.49619e-07,3.33401e-07
5323,3.97058e-09,7.78156e-09,3.17646e-08,6.22525e-08
5328,9.9023e-08,9.92897e-08,9.20398e-08,1.1911e-07
5332,1.8688e-09,3.66249e-09,1.49504e-08,2.92999e-08
5344,1.40519e-08,2.7539e-08,0,0
5347,1.09889e-07,1.3085e-07,1.13756e-07,1.71856e-07
5361,5.3881e-07,3.2698e-07,1.04374e-06,5.75455e-07
5368,6.08954e-08,5.9639e-08,2.4413e-08,4.78446e-08
5377,6.40032e-09,1.25434e-08,5.12026e-08,1.00347e-07
5378,2.87298e-09,5.63047e-09,2.29838e-08,4.50438e-08
5397,3.21596e-07,5.15355e-07,2.5491e-07,2.54808e-07
5402,2.08597e-07,2.83891e-07,2.76353e-07,2.95975e-07
5423,1.65885e-07,1.53761e-07,4.99686e-07,4.34939e-07
5425,1.01076e-08,1.98089e-08,7.98359e-08,1.56463e-07
5426,2.75038e-09,5.39021e-09,2.2003e-08,4.31217e-08
5427,1.27907e-07,1.33032e-07,1.04043e-07,1.20033e-07
5431,7.38263e-09,1.44685e-08,5.90611e-08,1.15748e-07
5436,5.49045e-08,7.75034e-08,2.37646e-08,4.65739e-08
5448,3.19781e-07,2.68171e-07,1.77376e-06,1.82903e-06
5454,2.81644e-08,3.95162e-08,2.25315e-07,3.1613e-07
5455,2.25514e-08,4.41962e-08,8.8621e-08,1.7368e-07
5461,2.23757e-08,4.3852e-08,0,0
5462,5.78795e-07,4.2974e-07,2.09794e-06,1.39112e-06
5472,1.77153e-07,1.34634e-07,4.83415e-07,4.55793e-07
5474,1.3253e-08,2.59733e-08,0,0
5488,4.37494e-08,6.65989e-08,8.56765e-08,1.24753e-07
5493,7.45422e-09,1.46088e-08,5.96338e-08,1.16871e-07
5495,5.12845e-08,5.95864e-08,1.79569e-07,2.01413e-07
5496,8.9952e-08,1.76288e-07,0,0
5499,1.64891e-07,2.32053e-07,5.93007e-08,1.16218e-07
5500,2.0783e-08,2.88057e-08,1.66264e-07,2.30446e-07
5501,1.26294e-07,1.00008e-07,2.86388e-07,2.95382e-07
5508,1.57377e-06,7.75896e-07,3.93616e-06,2.64855e-06
5515,1.6891e-07,1.59189e-07,1.93905e-07,2.82386e-07
5523,1.93405e-07,1.84228e-07,3.06986e-07,3.18158e-07
5524,1.67438e-09,3.28146e-09,0,0
5535,3.18433e-08,6.24066e-08,0,0
5538,2.21452e-08,4.34003e-08,0,0
5539,4.36487e-07,1.96976e-07,1.86859e-06,8.15726e-07
5544,6.42058e-08,6.15885e-08,2.28278e-07,2.13951e-07
5545,2.24535e-08,4.40045e-08,0,0
5552,4.11311e-07,2.70193e-07,9.74988e-07,5.57431e-07
5558,1.93941e-07,1.62119e-07,6.4862e-07,5.69541e-07
5559,6.12056e-08,5.34505e-08,2.0624e-07,1.83533e-07
5561,2.3375e-07,3.08992e-07,4.44121e-07,4.81078e-07
5563,1.21863e-07,2.38827e-07,0,0
5564,8.39953e-09,1.64614e-08,6.71963e-08,1.31692e-07
5567,3.69706e-08,4.35197e-08,1.7289e-07,2.51508e-07
5571,2.78159e-08,3.89035e-08,1.58518e-07,2.24508e-07
5572,1.12053e-06,3.77814e-07,2.79119e-06,9.35269e-07
5573,6.38342e-08,9.58085e-08,1.30966e-07,1.83811e-07
