cellID,SSB,statisticalError,DSB,statisticalError
6071,0.0001966,0.000150827,4.6e-06,3.93749e-06
6074,1.78e-05,3.48845e-05,2e-07,3.91961e-07
6075,0.0001098,8.92682e-05,2.8e-06,3.71803e-06
6076,7.2e-06,1.41106e-05,2e-07,3.91961e-07
6077,0.0001416,8.5472e-05,3.4e-06,3.61283e-06
6079,2.4e-06,4.70353e-06,0,0
6086,6.12e-05,0.00011994,2.6e-06,5.09549e-06
6087,5.02e-05,4.75346e-05,4e-07,5.54261e-07
6089,8e-06,1.35321e-05,0,0
6091,6.66e-05,5.47129e-05,1e-06,1.17567e-06
6092,9e-06,1.76382e-05,2e-07,3.91961e-07
6095,7.8e-06,1.52865e-05,0,0
