cellID,SSB,statisticalError,DSB,statisticalError
5288,8.2e-06,1.60704e-05,2e-07,3.91961e-07
5289,3.2e-06,6.27137e-06,0,0
5295,9.9e-05,0.000105622,2.8e-06,4.1106e-06
5325,9.64e-05,6.82345e-05,0,0
5328,2.8e-06,5.48745e-06,0,0
5346,6.2e-06,1.21508e-05,0,0
5348,2.6e-06,5.09549e-06,0,0
5357,1.02e-05,1.42662e-05,4e-07,7.83922e-07
5364,5e-06,9.79902e-06,0,0
5366,6.84e-05,6.0083e-05,2.6e-06,3.69742e-06
5391,1.38e-05,2.70453e-05,4e-07,7.83922e-07
5392,4.36e-05,7.20689e-05,1.4e-06,2.74373e-06
5398,0.0002344,0.000112618,5.8e-06,4.51791e-06
5400,4.2e-06,8.23118e-06,0,0
5402,6.4e-06,9.68006e-06,0,0
5403,1.38e-05,1.38263e-05,2e-07,3.91961e-07
5410,5.8e-06,1.13669e-05,0,0
5411,1.06e-05,1.73033e-05,2e-07,3.91961e-07
5423,1.4e-06,2.74373e-06,0,0
5434,2.2e-06,4.31157e-06,0,0
5440,0.000173,0.000339046,2.4e-06,4.70353e-06
5447,1.76e-05,3.44926e-05,8e-07,1.56784e-06
5451,1.36e-05,2.66533e-05,0,0
5468,0.0004692,0.000286464,1.22e-05,9.57199e-06
5471,2.56e-05,3.89458e-05,2e-07,3.91961e-07
5476,3.6e-06,7.05529e-06,0,0
5479,2.36e-05,3.17477e-05,1.4e-06,2.38413e-06
5487,0.0002598,0.000474395,6.6e-06,1.29347e-05
5496,9.4e-06,1.84222e-05,0,0
5502,0.0001608,0.000193759,7.6e-06,1.19654e-05
5508,6.6e-06,1.29347e-05,2e-07,3.91961e-07
5511,8.6e-06,1.68543e-05,4e-07,7.83922e-07
5513,6.92e-05,4.88981e-05,2e-07,3.91961e-07
5518,4.8e-06,9.40706e-06,0,0
5520,4.86e-05,9.52465e-05,1.6e-06,3.13569e-06
5522,1.16e-05,1.33817e-05,0,0
5524,1.68e-05,1.92942e-05,2e-07,3.91961e-07
5527,1.04e-05,2.0382e-05,0,0
5534,0.0001458,7.63754e-05,3e-06,2.18098e-06
5540,0.0011444,0.000255565,2.7e-05,9.53257e-06
5544,6.46e-05,4.8643e-05,1.6e-06,1.91989e-06
5545,8.24e-05,6.43884e-05,8e-07,1.23941e-06
5546,5.8e-06,1.13669e-05,0,0
5547,9e-06,1.76382e-05,0,0
5548,2.36e-05,1.99698e-05,0,0
