cellID,ratio_DSB_Gy_Gbp,ratio_DSB_Gy_Gbp_Std,ratio_SSB_Gy_Gbp,ratio_SSB_Gy_Gbp_Std
3765,0.267014,0.419607,45.7929,51.4178
3784,0,0,54.1917,130.346
3785,4.0715,7.72999,164.217,290.501
3797,0,0,60.7805,168.458
3805,0.563586,0.677519,40.6533,34.4533
3808,2.56718,3.73291,71.0912,82.3738
3812,0,0,79.0907,219.206
3827,0.966083,1.40507,41.3711,53.7385
3833,1.21026,1.75355,69.4688,66.8223
3837,0.883567,1.43144,39.7605,54.2032
3850,0,0,27.1396,75.2196
3852,0.824527,1.8968,63.4886,116.713
3859,3.04,4.74063,98.344,141.223
3860,5.52428,15.311,187.826,520.574
3871,0.454178,0.7593,44.2066,51.1348
3902,3.00927,7.90437,109.337,262.142
3903,0.717612,0.825432,55.4769,44.2414
3925,0,0,15.7901,40.9059
3926,1.00396,2.4097,40.1585,96.388
3953,0.930601,2.08453,46.0647,68.0343
3969,2.94667,8.16695,123.76,343.012
3975,1.85909,4.41783,204.5,393.304
3976,1.54975,0.857714,65.2263,28.5046
3989,0,0,16.5478,43.7683
3994,0.605054,0.727781,38.3453,35.4063
4007,0.833591,1.81834,37.9284,53.7859
4018,0,0,12.968,23.3812
4033,0,0,153.205,424.62
4045,2.09922,4.69663,27.2899,45.1522
4065,5.96932,16.5445,179.08,496.334
4078,2.50277,5.50564,90.934,196.672
4082,0,0,146.619,406.367
4097,1.28447,1.5545,82.3489,74.335
4128,0.078416,0.169304,31.9153,37.259
4134,0,0,12.6846,31.744
4151,0,0,106.435,294.994
4155,0.850906,1.62893,17.3372,34.9636
4160,0,0,30.6803,76.2832
4194,0,0,13.651,28.2484
4208,1.20123,2.56927,77.1791,90.8813
4213,2.68928,6.45572,53.7857,105.488
4215,2.37778,3.16419,49.8012,56.4576
4230,2.18456,5.34935,159.473,337.084
4238,1.92867,1.93532,77.0089,68.3547
4253,18.2649,50.6227,237.444,658.095
4288,5.034,13.9521,85.578,237.186
4316,0,0,150.871,418.15
4317,1.60232,1.99823,61.7508,72.0589
4318,0.68091,0.967096,28.1977,23.8808
4332,0.936048,2.17997,150.704,271.51
4349,0,0,255.16,581.5
4351,0.423911,0.758832,21.9021,31.3309
4370,1.99947,3.3858,106.829,146.472
4380,4.61785,12.7988,138.536,383.963
4394,1.02849,1.59945,79.7079,80.5764
4401,0.94216,2.48475,26.3805,63.6875
4403,0,0,115.31,319.59
4410,0,0,0.459649,1.27395
4444,0,0,113.635,314.949
4445,1.36961,2.02313,55.8117,60.5702
4449,0.830113,0.802861,50.5776,38.2216
4458,0.478635,1.17413,38.5302,84.3623
4460,0.510324,0.742488,35.8685,38.2047
4478,0,0,137.409,380.841
4486,0,0,32.7674,64.76
4487,0.434912,0.791861,27.3994,49.628
4506,2.32961,4.05158,114.151,160.076
4512,1.43634,3.44888,41.6537,100.017
4514,0.479448,1.32883,55.616,154.144
4545,0,0,65.4821,181.489
4553,0,0,176.88,490.237
4588,1.1984,0.86351,45.9387,26.6678
4592,0.661372,0.480245,36.0044,20.1423
4598,8.71861,24.1643,197.622,547.725
4636,3.60431,9.98963,263.115,729.243
4643,0,0,34.311,82.5216
4644,0.632655,0.898475,35.1756,46.8889
4646,0,0,120.8,334.808
4652,1.14694,3.17883,37.8489,104.901
4661,0.329918,0.70398,13.5266,22.0223
4668,7.87386,14.5554,160.43,296.214
4671,0.570469,0.857707,30.8053,41.9009
4674,0,0,191.718,378.678
4678,0,0,90.7084,251.406
4689,0,0,15.3926,36.4015
4690,3.99536,9.61199,187.782,372.616
4693,0,0,48.6797,99.8812
4695,0,0,11.8539,32.1079
4698,0.427988,0.81449,23.5394,38.6301
4717,3.15778,8.75204,123.153,341.33
4723,1.24856,1.11535,69.1048,41.7502
4729,0,0,3.17706,8.69743
4733,0,0,11.1717,24.8087
4738,0,0,178.141,493.731
4740,0.338499,0.760593,70.7462,101.028
4748,1.04625,2.89977,43.9426,121.79
4750,1.05396,1.77837,40.8409,81.2714
4757,2.08565,5.26614,127.224,291.973
4758,2.04891,3.84323,124.691,149.117
4764,0,0,184.282,510.751
4766,1.10546,1.9675,52.2329,72.147
4771,3.68672,7.13227,94.514,134.91
4773,4.90599,11.8761,110.385,210.749
4802,0,0,91.9884,254.953
4806,1.23988,2.24674,58.4811,119.636
4808,1.43211,1.5083,50.8399,42.1811
4811,0,0,84.2936,170.255
4816,4.3549,8.90039,164.76,278.964
4822,2.21112,4.33202,68.9871,105.551
4834,3.08959,7.05365,213.182,355.128
4836,1.73778,1.5825,66.2386,44.6689
4837,0.840235,1.85412,51.2544,87.2762
4840,0.510071,0.886242,45.6514,65.7959
4851,1.00915,2.51335,29.2653,72.8873
4855,0,0,143.645,398.124
4868,1.83466,2.86361,68.5495,108.758
4872,0.302565,0.677655,42.0565,57.4804
4874,0,0,106.663,266.26
4877,0.344339,0.790285,44.764,74.6017
4885,1.10108,0.74569,51.3236,29.0969
4888,0,0,154.567,428.394
4894,0,0,112.274,311.176
4899,1.31835,2.40924,45.6148,74.2678
4903,0,0,93.1981,133.05
4909,2.92219,3.13436,102.833,88.662
4911,1.33506,2.1121,57.074,96.5888
4915,1.22692,2.73356,40.6636,73.6924
4927,0.327301,0.748268,18.9835,32.476
4928,0,0,234.021,648.608
4930,0.791355,1.34003,70.8262,99.2373
4934,0,0,251.094,695.926
4942,0.749689,1.77798,75.7186,159.749
4956,1.01609,0.927862,51.2321,41.2081
4957,0,0,6.63094,17.9034
4959,0.815619,0.865339,80.0123,58.9953
4970,1.30516,1.54264,120.857,95.8829
4982,0,0,23.4364,58.5385
4989,0,0,70.8261,144.187
4993,0,0,16.964,30.5212
4999,0.826848,0.795225,49.4229,33.0815
5025,0.903386,1.89686,84.2408,167.565
5027,2.10886,4.14919,127.586,254.108
5034,1.1392,1.44507,93.6424,111.501
5043,0.188828,0.411057,19.2605,29.2824
5047,3.06354,5.89715,125.605,212.469
5058,0.244071,0.419212,17.4104,22.9833
5060,0,0,266.039,737.349
5062,0,0,148.113,410.506
5064,1.44178,3.62166,21.9471,54.6447
5071,0,0,47.4596,114.335
5073,0,0,143.593,397.98
5080,2.02704,4.59854,150.001,245.367
5084,3.03859,6.66283,93.8588,211.904
5088,5.91563,15.1964,307.613,727.869
5101,0.742477,0.803617,33.2524,26.6049
5116,2.08277,4.58779,204.112,283.18
5119,0,0,0.531883,1.25285
5123,0,0,243.651,675.298
5124,0,0,13.9214,23.1009
5127,1.75981,4.11224,61.5932,124.803
5128,0,0,112.881,312.858
5139,0,0,236.396,593.564
5143,11.6281,32.2283,188.376,522.099
5145,0,0,35.1833,53.2516
5153,1.26306,2.05552,44.7123,48.1942
5156,0.732178,1.72508,59.5505,131.414
5157,0,0,65.2923,180.963
5164,0,0,17.2286,37.9715
5165,1.30066,3.6049,45.5233,126.171
5166,0.668522,1.10831,36.9173,42.6693
5175,5.64914,13.6829,155.351,319.355
5182,1.82639,3.62017,56.3236,113.526
5186,1.17904,2.9136,33.8553,83.6619
5203,0.742833,1.16222,20.4279,29.8263
5205,0,0,164.521,455.983
5206,0.23778,0.474117,9.63008,20.3555
5209,0.940602,1.56953,76.565,86.4703
5211,1.50134,1.95276,48.1218,59.2854
5222,0,0,212.98,465.803
5229,0,0,45.2229,125.339
5239,1.48729,1.7026,58.092,51.8276
5245,0,0,1.47002,3.1033
5246,0.747489,0.617499,42.3399,27.293
5254,0.2434,0.321511,23.6707,19.9142
5263,0,0,200.049,554.451
5267,0,0,58.8493,122.54
5269,3.51344,8.12777,116.529,233.092
5274,1.18329,0.519144,59.4539,20.9318
5280,1.28999,2.41901,37.2484,60.136
5284,1.41607,0.996404,66.8934,32.7648
5287,0,0,2.62213,7.26744
5291,0,0,112.045,276.052
5292,1.47825,1.27315,55.0647,34.1985
5293,0,0,58.6128,133.542
5298,0,0,149.072,413.165
5301,0,0,24.5578,64.2352
5304,1.18389,1.4042,54.4588,54.1773
5309,0,0,25.4298,70.4806
5312,1.44972,3.49767,52.1899,121.478
5317,0,0,38.8935,83.3478
