cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
919,3.15792e-08,4.66271e-08,7.98376e-08,1.56466e-07
921,3.22657e-08,4.74979e-08,8.2781e-08,1.62234e-07
922,1.20514e-07,1.8128e-07,1.46242e-07,2.02925e-07
923,1.21837e-08,2.38777e-08,0,0
927,5.1385e-08,5.46267e-08,2.72796e-07,3.69362e-07
928,5.67654e-09,1.11249e-08,4.54123e-08,8.89993e-08
929,6.32414e-08,1.09414e-07,5.05931e-07,8.75315e-07
933,9.70359e-08,1.31269e-07,6.34768e-08,1.24402e-07
934,6.09615e-08,6.38399e-08,1.59234e-07,2.31015e-07
937,1.28676e-07,1.41147e-07,1.68111e-07,1.62318e-07
938,2.35689e-09,4.61905e-09,1.88552e-08,3.69524e-08
939,9.63775e-09,1.88881e-08,7.7102e-08,1.51105e-07
941,1.39983e-07,1.98384e-07,1.77109e-07,2.18398e-07
943,3.35914e-07,3.66236e-07,4.37097e-07,6.59379e-07
944,2.59411e-09,5.08395e-09,2.07529e-08,4.06716e-08
945,1.97236e-08,2.8126e-08,1.57789e-07,2.25008e-07
946,2.55113e-08,4.99972e-08,2.04091e-07,3.99977e-07
949,4.82359e-09,9.4533e-09,3.85887e-08,7.56264e-08
951,1.96857e-07,2.99365e-07,1.84915e-07,3.62398e-07
953,9.04536e-08,1.57473e-07,0,0
958,3.08018e-08,3.18064e-08,1.16862e-07,1.64526e-07
959,1.56412e-08,3.06537e-08,0,0
960,9.02174e-08,1.62108e-07,6.27243e-08,1.17617e-07
963,1.29635e-08,2.54058e-08,1.03708e-07,2.03247e-07
964,1.09806e-07,1.56126e-07,3.38213e-07,6.62832e-07
965,1.0341e-08,1.51782e-08,8.27281e-08,1.21426e-07
967,8.78976e-09,1.59721e-08,7.03181e-08,1.27776e-07
970,6.31196e-08,8.81385e-08,2.28549e-08,4.47911e-08
975,5.64634e-08,6.91798e-08,9.61769e-08,1.18224e-07
978,2.23868e-07,3.55055e-07,1.22158e-07,1.73013e-07
980,2.95254e-08,5.7864e-08,0,0
981,1.36831e-08,2.07357e-08,1.09464e-07,1.65886e-07
984,7.66647e-08,6.30413e-08,1.34743e-07,1.59129e-07
985,6.54751e-08,5.01344e-08,2.96008e-07,2.47564e-07
986,1.95641e-07,2.26885e-07,3.6916e-07,3.3933e-07
988,6.05965e-09,1.18757e-08,4.84772e-08,9.50059e-08
990,7.70555e-08,6.65051e-08,4.51306e-07,4.22422e-07
991,4.74728e-08,6.62274e-08,1.09815e-07,1.53011e-07
992,2.00708e-07,2.34703e-07,4.24993e-07,6.57251e-07
995,1.08686e-07,2.0471e-07,3.45583e-08,6.77275e-08
997,4.06567e-09,7.96792e-09,3.25254e-08,6.37434e-08
999,5.7146e-08,4.46936e-08,3.66296e-07,3.10123e-07
1000,3.70073e-08,5.17723e-08,2.96059e-07,4.14178e-07
1003,8.07569e-08,1.07938e-07,1.03853e-07,1.78985e-07
1007,2.81858e-08,4.27028e-08,8.95351e-08,1.21361e-07
1013,1.8619e-07,3.60605e-07,1.76187e-08,3.45292e-08
1014,8.5982e-08,1.15549e-07,1.20214e-07,1.57899e-07
1015,4.45012e-08,5.16042e-08,2.4336e-07,3.48903e-07
1017,6.36933e-09,9.50095e-09,5.09547e-08,7.60076e-08
1022,2.87116e-07,3.17333e-07,6.25153e-07,9.83828e-07
1023,1.28654e-08,2.28235e-08,1.02923e-07,1.82588e-07
1024,3.57185e-08,4.54758e-08,2.85748e-07,3.63806e-07
1025,6.35761e-09,1.24597e-08,5.08609e-08,9.96773e-08
1026,2.5495e-07,2.3504e-07,2.31924e-07,2.01477e-07
1028,1.4709e-08,2.09353e-08,1.17672e-07,1.67482e-07
1029,8.10488e-09,1.5884e-08,6.4839e-08,1.27072e-07
1031,7.21925e-08,1.41483e-07,0,0
1034,4.82872e-09,9.46334e-09,3.86298e-08,7.57067e-08
1036,2.13326e-08,3.05482e-08,6.30817e-08,1.23628e-07
1040,4.41741e-08,6.12225e-08,1.1228e-07,1.28982e-07
1042,3.15777e-08,5.60134e-08,2.53803e-08,4.97404e-08
1043,1.0923e-07,1.08665e-07,8.84116e-08,1.09879e-07
1044,2.81775e-07,3.45331e-07,6.9897e-07,9.3146e-07
1045,9.87616e-09,1.5065e-08,7.90093e-08,1.2052e-07
1046,1.65532e-09,3.2441e-09,1.32425e-08,2.59528e-08
1047,1.59194e-07,1.26124e-07,1.76136e-07,2.33864e-07
1048,4.77471e-08,7.48328e-08,8.32904e-08,1.25622e-07
1050,5.19183e-07,5.83938e-07,1.50347e-06,1.81116e-06
1053,2.20922e-08,2.52513e-08,1.76738e-07,2.02011e-07
1054,4.18224e-08,5.19419e-08,1.06318e-07,2.08362e-07
1055,1.0189e-07,8.2169e-08,4.57142e-07,3.69902e-07
1058,7.62039e-09,1.17299e-08,4.52245e-08,8.86312e-08
1059,1.08912e-07,1.06014e-07,1.14609e-07,1.59039e-07
1062,5.43863e-08,1.06586e-07,0,0
1063,9.91024e-09,1.43757e-08,7.92819e-08,1.15005e-07
1066,5.03898e-08,5.3825e-08,1.5752e-07,1.79938e-07
1067,7.4197e-08,6.88536e-08,1.23467e-07,1.35031e-07
1075,1.0939e-07,1.11836e-07,4.03958e-07,4.48497e-07
1076,6.15118e-08,9.07581e-08,2.19806e-08,4.30776e-08
1077,4.41975e-08,8.66184e-08,1.4205e-07,2.7839e-07
1081,4.89013e-08,9.5837e-08,3.24294e-07,6.35552e-07
1082,1.55809e-08,2.25437e-08,4.35954e-08,8.54385e-08
1083,1.00422e-07,1.51503e-07,1.38726e-07,1.88292e-07
1084,1.37472e-07,1.94074e-07,2.20858e-07,2.04072e-07
1089,6.84339e-08,6.80671e-08,1.27119e-07,1.52688e-07
1091,3.4385e-08,5.58583e-08,5.3393e-08,1.0464e-07
1093,3.50749e-08,6.874e-08,0,0
1096,2.48713e-09,4.87429e-09,1.98971e-08,3.89943e-08
1098,2.02104e-08,3.96084e-08,0,0
1101,8.05874e-08,8.71847e-08,3.0532e-08,5.98366e-08
1102,4.57899e-09,8.97393e-09,3.66319e-08,7.17914e-08
1109,9.53319e-08,1.24164e-07,9.27838e-08,1.44247e-07
1111,8.86374e-09,1.73712e-08,7.09099e-08,1.38969e-07
1114,1.04366e-07,1.12932e-07,1.49175e-07,2.07735e-07
1115,1.85761e-08,2.25911e-08,8.22142e-08,1.25459e-07
1119,6.08071e-08,5.89215e-08,2.1879e-07,2.65618e-07
1120,8.25663e-08,1.47288e-07,6.25455e-08,1.22577e-07
1130,1.18158e-07,1.08664e-07,2.43663e-07,2.87138e-07
1133,8.90872e-08,1.37483e-07,9.987e-08,1.52943e-07
1136,3.92557e-08,6.97613e-08,3.09583e-08,6.06722e-08
1141,1.58422e-07,1.46201e-07,3.67938e-07,3.59301e-07
1145,2.17539e-07,4.26334e-07,8.98969e-07,1.7618e-06
1151,6.67321e-08,7.03554e-08,8.27359e-08,1.62146e-07
1152,8.29117e-08,1.1661e-07,1.20273e-07,1.38036e-07
1155,1.03993e-08,2.03805e-08,8.31941e-08,1.63044e-07
1159,2.46834e-08,4.83745e-08,0,0
1163,1.98319e-07,2.14056e-07,9.12455e-08,1.17056e-07
1165,2.09308e-08,2.65254e-08,1.31468e-07,1.48853e-07
1166,1.19518e-07,1.08495e-07,3.71481e-07,4.75049e-07
1167,6.98119e-08,1.36818e-07,5.19351e-08,1.01783e-07
1174,4.63613e-09,9.08591e-09,3.70891e-08,7.26873e-08
1176,7.10922e-08,9.15162e-08,1.45188e-07,1.89836e-07
1178,2.33209e-08,4.57044e-08,0,0
1179,1.54223e-07,1.34299e-07,3.55221e-07,3.52574e-07
1181,6.20196e-09,1.21546e-08,4.96157e-08,9.7237e-08
1182,8.47286e-08,1.43441e-07,9.50008e-08,1.10588e-07
1185,2.73415e-08,3.78873e-08,1.08402e-07,2.12447e-07
1186,2.95365e-07,2.66458e-07,9.29905e-07,9.1696e-07
1189,9.73567e-08,1.56287e-07,3.18492e-07,6.24182e-07
1196,3.6272e-08,5.04388e-08,2.90176e-07,4.0351e-07
1199,9.10547e-09,1.78449e-08,7.28437e-08,1.42759e-07
1204,2.68022e-07,3.07662e-07,5.67158e-07,3.29246e-07
1211,4.65339e-08,7.07541e-08,9.0948e-08,1.28289e-07
1215,1.03649e-07,1.60301e-07,1.79686e-07,1.75444e-07
1216,3.05364e-07,3.68758e-07,2.94889e-07,2.82949e-07
1217,5.83603e-09,1.14375e-08,4.66882e-08,9.14998e-08
1221,3.84892e-09,7.54313e-09,3.07914e-08,6.0345e-08
1224,1.07312e-07,2.1031e-07,0,0
1230,3.28225e-08,3.72426e-08,1.5649e-07,2.13459e-07
1232,1.60195e-07,1.74937e-07,5.725e-07,9.26266e-07
1233,7.16469e-08,7.44223e-08,2.13601e-07,2.50781e-07
1237,6.55626e-08,6.85362e-08,5.24501e-07,5.48289e-07
1238,2.51386e-07,2.20494e-07,2.98477e-07,3.41717e-07
1240,2.03466e-07,1.37638e-07,7.89197e-07,6.96589e-07
1245,2.02869e-08,3.10664e-08,1.62296e-07,2.48531e-07
